,t,p,v,q,R,fa,pwm
4524,75.04,"[0.05899347731476942, -1.624603099894369, 2.328532589677262]","[-0.3032358331372353, -0.13470092667811717, 0.04936267255827984]","[0.018011716945007788, -0.15749467188978128, 0.011311152949294396, -0.9872907760999399]","[[0.9501349846646165, 0.016661295046936746, 0.3113935402538238], [-0.028008292848639205, 0.999095284117342, 0.032002711358169844], [-0.31057860711284635, -0.03912849664794686, 0.949742025132087]]","[-3.170414413915803, -0.11633250987573873, 1.2525271841278016]","[1554.8692308331538, 1720.8878698396952, 1586.5420117949823, 1737.0]"
4525,75.05,"[0.055702401301971266, -1.6260890524327132, 2.3292158958113616]","[-0.29517247898301924, -0.13226298778470216, 0.05233827369849873]","[0.018052477241673873, -0.1571271418907506, 0.011467708850479343, -0.9873467601889405]","[[0.950359069725123, 0.016972142054557566, 0.310691990073236], [-0.028318278666685712, 0.9990851632935128, 0.03204433320448039], [-0.3098639078610863, -0.03925188646732473, 0.9499703025485594]]","[-2.9913170698719194, -0.07025420236523922, 1.8937497491230566]","[1541.1915812593875, 1717.2054257236812, 1594.9590269173, 1737.0]"
4526,75.06,"[0.052521369396719475, -1.6275236943679403, 2.329854236872216]","[-0.2863071253541076, -0.12979352361730806, 0.05302350515392953]","[0.017951196940565867, -0.156686617757917, 0.011559793568284297, -0.9874174707086434]","[[0.9506311819204966, 0.01720325958757158, 0.30984523186270196], [-0.028454108920865716, 0.9990880833461299, 0.03182812104610419], [-0.3090151833389557, -0.03907318087088095, 0.9502539486319813]]","[-2.797843826307093, -0.062196538537363844, 1.3252755779504426]","[1538.7726804419485, 1712.5259940963078, 1599.793832841359, 1737.824668634564]"
4527,75.07000000000001,"[0.04950465102120541, -1.628881721330325, 2.330425437855657]","[-0.2762442576786392, -0.12727698715174038, 0.05028884675166864]","[0.01763782720999429, -0.15613710165775194, 0.011555612452839984, -0.9875101701549952]","[[0.9509751024149938, 0.017314731198880905, 0.30878158344260653], [-0.028330408079315875, 0.9991105055457808, 0.03122654782607841], [-0.3079663198596111, -0.03844358717114506, 0.950619980875935]]","[-2.8062106132912774, -0.07540402239371169, 0.9283058921970433]","[1553.164900090252, 1706.3578999613205, 1599.2798249967766, 1739.8807000128932]"
4528,75.08,"[0.04659977441005235, -1.630197313890534, 2.330981458443707]","[-0.26779809810883415, -0.12511163122919888, 0.04580344479371169]","[0.017446658467607602, -0.15562778381934267, 0.011560220546733243, -0.9875939810515539]","[[0.9512926115053333, 0.01740323887843103, 0.30779749960812863], [-0.028263978047897993, 0.9991238539150027, 0.030862246775840943], [-0.3069907507293723, -0.03805861279244464, 0.9509511171201408]]","[-3.118921194169835, -0.1564397350848047, 0.5776672864346146]","[1559.2692400544834, 1702.5673100136207, 1599.8653799727583, 1740.3509650204312]"
4529,75.09,"[0.043828537481066694, -1.6314622015995446, 2.331519339983014]","[-0.2612837424464909, -0.12336590080544994, 0.03922608001941286]","[0.017401507640048323, -0.15516649886878717, 0.011575330863558771, -0.9876671710233077]","[[0.9515786225295322, 0.017464886544250248, 0.3069085703675692], [-0.028265410606429245, 0.9991262823356335, 0.030781588518081545], [-0.30610285753373595, -0.03796600277146646, 0.9512409741624406]]","[-3.2589499398258326, -0.09201188440316804, 0.5832783192938837]","[1555.4703957009215, 1701.6175989252304, 1601.7648021495393, 1738.9263983878457]"
4530,75.10000000000001,"[0.0410177664384663, -1.6327501944957772, 2.3320450525233203]","[-0.2546749590004742, -0.12009185912427289, 0.035911727430809455]","[0.0173357224028866, -0.15471625452847526, 0.0115681935927133, -0.9877391014822764]","[[0.9518581173499262, 0.017488478210639334, 0.3060396744509709], [-0.02821695036951931, 0.9991313016381062, 0.03066676657089695], [-0.3052375024796664, -0.03782591690819658, 0.9515247090134633]]","[-3.1991900843476246, 0.32104919936806475, 1.4292773984231015]","[1552.065723015957, 1702.868553968086, 1604.1211323808516, 1736.3183014287226]"
4531,75.11,"[0.03813347738362357, -1.6340811540170765, 2.3325481354777886]","[-0.24789057675328588, -0.11397575534870824, 0.03866530321833951]","[0.017231565222126283, -0.15428654141157788, 0.011519684497048712, -0.9878086897393367]","[[0.9521258943728914, 0.01744129169602069, 0.3052081770218677], [-0.02807568610094026, 0.9991407144143757, 0.030488315170048536], [-0.3044141682428709, -0.037597644286857405, 0.9517974469547057]]","[-3.1960242117473796, 0.36021834119553847, 1.7140718717001615]","[1549.3940557005244, 1708.2118885989512, 1607.3271331593708, 1731.5093002609437]"
4532,75.12,"[0.0353816266087955, -1.6353630240151464, 2.333041770884639]","[-0.24155146759210813, -0.11047446227886486, 0.038333161043338816]","[0.017056633935216704, -0.15385464826126116, 0.011507422532280022, -0.987879207019934]","[[0.9523925828586008, 0.017487402062816505, 0.304372171628673], [-0.02798437172131193, 0.9991532309193937, 0.03015884712050704], [-0.30358706005398917, -0.03724072890489766, 0.9520755668828738]]","[-3.270121659055235, -0.15053906274005868, 1.0666241144157542]","[1548.2317551456142, 1711.9270205824569, 1608.7682448543858, 1730.3905308736853]"
4533,75.13,"[0.03277428480451653, -1.636591330372357, 2.3335250976754276]","[-0.23569821459928544, -0.10982629900806992, 0.0346340623804143]","[0.016804478048143313, -0.15342037638490721, 0.011534711334632838, -0.9879507379971371]","[[0.9526581897358983, 0.017635154457072793, 0.3035312177533643], [-0.027947751845465028, 0.9991690325511305, 0.029664673469738504], [-0.30275587853970626, -0.03674331248754101, 0.9523595079021039]]","[-3.2678378209246874, -0.2910371214614246, 0.9241425702148849]","[1548.7163880657395, 1713.865552262958, 1608.2836119342605, 1733.2983283944372]"
4534,75.14,"[0.03020288361842463, -1.6378156534304729, 2.3339868597721893]","[-0.2293628418748465, -0.10821465386061466, 0.032850174186887786]","[0.01652396251682501, -0.15287581856738808, 0.011587668827883821, -0.9880391712082586]","[[0.9529891552076463, 0.017845912818403285, 0.3024775425609511], [-0.027950370001349128, 0.9991851043384293, 0.029109695745699136], [-0.3017116457394738, -0.03619559317510132, 0.9527116206708608]]","[-3.1483516781377032, -0.028173574877079943, 1.3597965541334922]","[1549.2137345192755, 1714.7862654807245, 1601.160495383188, 1740.1296284626092]"
4535,75.15,"[0.02768218951746472, -1.6390343566218044, 2.3344181971620057]","[-0.22234726698625173, -0.10524367323140489, 0.03376837474993871]","[0.016203435573143434, -0.15217566301980742, 0.01167684118220618, -0.9881514510602384]","[[0.9534120605213152, 0.0181454380129103, 0.30112361434574053], [-0.02800851221907764, 0.9992018227036052, 0.028469034649767102], [-0.3003667945705657, -0.03557675884528397, 0.9531596551125582]]","[-3.074631706133922, -0.03925687407884876, 1.5414025006882337]","[1549.729017954794, 1714.270982045206, 1584.6714254465883, 1752.4964309150587]"
4536,75.16,"[0.02590275424139639, -1.6398881832287147, 2.3347122892342083]","[-0.21537418789043106, -0.1040070820929538, 0.034145672077909]","[0.016059293331366846, -0.15180654423629336, 0.011704821525264735, -0.9882104590737543]","[[0.953635582605159, 0.018257842458692945, 0.3004095718648263], [-0.028009465752739954, 0.9992102345464846, 0.028186186257474183], [-0.29965768721576425, -0.03529366028408626, 0.9533937864944299]]","[-3.0787354260050828, -0.3965547617830453, 1.4594482419376096]","[1550.4598102561754, 1713.5401897438246, 1583.1270589707176, 1753.2523717978083]"
4537,75.17,"[0.024945532183755108, -1.6403372843325594, 2.3348541471467357]","[-0.20844824563987657, -0.10469429667164588, 0.03392299302132786]","[0.01611079912582973, -0.151804615419444, 0.011664926952256209, -0.9882103773222862]","[[0.9536385959124813, 0.018163416399059034, 0.30040565515571716], [-0.027946191060645022, 0.9992087627408263, 0.02830013826643319], [-0.2996539299759361, -0.035383297265965834, 0.9533916212571386]]","[-3.065590349365503, -0.3674109923057042, 1.2149371545212286]","[1551.4296475877848, 1712.5703524122152, 1598.1595376106638, 1741.1294051526904]"
4538,75.18,"[0.022843093690197235, -1.6413552852645767, 2.3351407495543692]","[-0.2013254634129635, -0.10283071005041879, 0.0306267840901612]","[0.016205331097797426, -0.15148482443257555, 0.011592173991751642, -0.9882585429781809]","[[0.9538355299941231, 0.018002406485632883, 0.29978805378944456], [-0.027821853430519284, 0.9992056085488811, 0.02851803691451185], [-0.2990366337187261, -0.03554219068224131, 0.9535790614778547]]","[-2.993917560820658, 0.21434853595856584, 0.5286697860561027]","[1548.9071385911789, 1716.1238152117614, 1606.793809239412, 1731.9380923941192]"
4539,75.19,"[0.019105607351223877, -1.6431855155788648, 2.335634006501213]","[-0.19392164891203473, -0.09732529479731598, 0.02294243660137516]","[0.016361292382704888, -0.15071121542499977, 0.011472508470446976, -0.9883755923987346]","[[0.9543085146324969, 0.01774663418971257, 0.298293983784531], [-0.02760995523339755, 0.9992008717653935, 0.02888413271122036], [-0.2975431635227388, -0.03580027549343904, 0.9540363677568411]]","[-3.1098363331697687, 0.31849230892354424, 0.3527001851204705]","[1541.3985386162076, 1726.1352818450566, 1606.2932359077472, 1726.9323590774718]"
4540,75.2,"[0.016538377509734335, -1.644443698308898, 2.33596763102906]","[-0.18861856228383553, -0.09431198201604961, 0.018392404232137848]","[0.016438285850256144, -0.15017717104744646, 0.011410368852452018, -0.988456586917755]","[[0.9546332622416289, 0.01761999797101329, 0.29726236166275255], [-0.027494619034456234, 0.9991991931658675, 0.02906991002290694], [-0.29651209404333867, -0.03592421768238351, 0.9543532207929375]]","[-3.585417786657458, -0.26418159744687764, 1.0536163726587002]","[1539.136587060811, 1727.7268258783777, 1603.2224368209454, 1728.4868328277034]"
4541,75.21000000000001,"[0.015626233469221432, -1.6448928380332146, 2.336075488512994]","[-0.18628652079091051, -0.09482323280232414, 0.0182752124079433]","[0.016403595671084518, -0.14998194129593367, 0.011429587728052963, -0.9884865892348846]","[[0.9547495968576258, 0.017675502133362275, 0.29688524786844467], [-0.027516474625293594, 0.9992006063855388, 0.02900100516086578], [-0.296135302525332, -0.035857932183528035, 0.9544727119070116]]","[-3.5548557042809747, -0.4241532744595655, 1.222726709564693]","[1544.294934662569, 1717.4101306748623, 1596.5165849386606, 1739.3193627913947]"
4542,75.22,"[0.013723091991049673, -1.6458419012362466, 2.3362572851832084]","[-0.1804351084306762, -0.09380119140679354, 0.015783698325046773]","[0.01629442542241131, -0.14946419110752862, 0.011402639970442456, -0.9885668137227966]","[[0.9550602888721657, 0.017673676696571692, 0.2958822772708834], [-0.02741540915786232, 0.9992083611193283, 0.028807683723208653], [-0.29513907940441547, -0.03562482916189887, 0.9547893126690636]]","[-2.869448698392862, -0.10116085796191299, 0.7137057414087753]","[1546.78249429647, 1715.2625855529488, 1596.045079849419, 1741.7374144470512]"
4543,75.23,"[0.010727245911741498, -1.6473421956177354, 2.3365206095001967]","[-0.17070312827715212, -0.09108849435639327, 0.010674182663067213]","[0.016103131132298092, -0.14859081985295314, 0.011324787446974908, -0.9887024147384447]","[[0.9555842931866034, 0.017608134476151862, 0.29418893386776807], [-0.02717924430474301, 0.999224135011221, 0.02847689036789303], [-0.29345947571855185, -0.03520792817351876, 0.9553221731435139]]","[-2.5816241286387305, 0.02421923987507102, 0.5415018731644548]","[1546.3251600384067, 1722.122599423898, 1602.447759462305, 1734.877400576102]"
4544,75.24,"[0.008006957445867456, -1.6487128140423428, 2.336750035542907]","[-0.16129570419863315, -0.08845981588026969, 0.006523250377171953]","[0.01590166505527966, -0.14776266173883054, 0.011251183039330896, -0.9888309281293884]","[[0.9560790740528295, 0.017551690825375464, 0.29258240498848753], [-0.02695038024396535, 0.999240956558057, 0.028123106923625067], [-0.29186675481181923, -0.03477312593803434, 0.955826526389338]]","[-2.6837113397054733, -0.022928811781555036, 0.831029548117769]","[1547.5313241543593, 1724.2436165221534, 1606.0812055073845, 1731.9907214006669]"
4545,75.25,"[0.005964564596847233, -1.6497644183715476, 2.336896068892286]","[-0.15268671620002827, -0.08603783038034162, 0.004730516295076316]","[0.015675175500691196, -0.14704573186970082, 0.01118802936487741, -0.9889420053491415]","[[0.9565043818087935, 0.017518689084643612, 0.2911901505541109], [-0.026738559699384174, 0.9992578540770304, 0.027713375055430364], [-0.2904886532589055, -0.03429398291998277, 0.9562633035569772]]","[-2.86495513695367, -0.0015117073263608005, 1.035568854390979]","[1552.8298384774384, 1714.7062907406107, 1602.902096913537, 1738.87879002067]"
4546,75.26,"[0.004074639518217261, -1.650748555442041, 2.3370184035339623]","[-0.14608972756155977, -0.08313468210423688, 0.0032404250328768327]","[0.015627063391513023, -0.1465123724731549, 0.01112241956529844, -0.9890228395463452]","[[0.956820798749859, 0.01742153769763666, 0.29015578681537074], [-0.026579770226752498, 0.9992641391047992, 0.027651901062182477], [-0.289460543792915, -0.03417018937479732, 0.9565798049633474]]","[-3.2686071294841494, 0.11623008459843598, 1.0832470526301083]","[1552.7727536189664, 1713.034057976292, 1602.2102173928877, 1742.3948913035563]"
4547,75.27,"[0.0024118137527318747, -1.6516322006638378, 2.3371054391729182]","[-0.14248959308814405, -0.07951484638855819, 0.0022011174107223787]","[0.015844642813266332, -0.14625243957278153, 0.011053151390394995, -0.9890586270452812]","[[0.9569760722019276, 0.017229794146216348, 0.28965474064324004], [-0.026499064808614515, 0.9992535189521479, 0.02810946062219906], [-0.288954207700273, -0.03457566204544926, 0.9567183111014856]]","[-3.5086298681382995, 0.10028353314563804, 1.0110437101492913]","[1544.738554039917, 1723.0768074501036, 1605.223042235031, 1740.8884788824844]"
4548,75.28,"[0.0009322894845051638, -1.6524172634718979, 2.3371596663547916]","[-0.1390852815658513, -0.0768502381999942, -0.00032233821207108414]","[0.015928348592735047, -0.14598101398891802, 0.010989046559111225, -0.9890981171029163]","[[0.957137581955915, 0.01708801756327355, 0.2891291668670173], [-0.026388963478219223, 0.999251070268597, 0.028301014884325272], [-0.28842901740983595, -0.03471778352220722, 0.9568716756666883]]","[-3.5433451098023956, -0.11637025797403844, 0.640807821056244]","[1543.1321906342819, 1725.476285536433, 1607.0, 1740.3915238292852]"
4549,75.29,"[-0.00028367972597862466, -1.653060582245494, 2.337166720791597]","[-0.13596252873218423, -0.07555907785462586, -0.004979735553027518]","[0.01581956780744644, -0.1456930639635959, 0.010932365700605582, -0.9891429307835785]","[[0.9573080107378295, 0.017017741890096274, 0.2885684191685743], [-0.026236947107883223, 0.9992604310608015, 0.02811008761899074], [-0.2878766379665882, -0.034481167040157745, 0.9570465265262241]]","[-3.408006204916009, -0.19622161201555385, 0.618002939524823]","[1550.7679161322449, 1716.8860943512245, 1607.0, 1741.3459895165306]"
4550,75.3,"[-0.0016763052655855283, -1.6538084546627836, 2.3371821349963366]","[-0.13014693519843354, -0.07385262791975505, -0.006645344752772116]","[0.01584093763572328, -0.14537558083958185, 0.010868035862645536, -0.9891899880763086]","[[0.957495594107629, 0.016895333511092736, 0.2879524579112308], [-0.026106875550440195, 0.9992618425061628, 0.028179499769762317], [-0.2872638183979389, -0.03449928787423232, 0.9572299519042947]]","[-2.626554001319742, -0.06599035053160124, 1.49319304339212]","[1556.6454913566092, 1711.3227456783045, 1608.1296098740659, 1740.0635259301725]"
4551,75.31,"[-0.0034534643055883305, -1.6547839123513637, 2.337215746176198]","[-0.11846974890126845, -0.07124220380903229, -0.001798632701002294]","[0.016145610480997125, -0.1449938120719456, 0.010787056245656, -0.9892419291114238]","[[0.9577207089282938, 0.016659989436035284, 0.28721624394329937], [-0.026024043883509415, 0.999245758530995, 0.028815716905622134], [-0.2865195895097835, -0.03507194252999075, 0.9574320686175795]]","[-2.326806812624876, -0.007975112134425366, 1.8491073789956882]","[1558.6960444625524, 1712.3480222312762, 1611.7180778094666, 1733.911866612343]"
4552,75.32000000000001,"[-0.005095833089859527, -1.6556860556551272, 2.3372335344199144]","[-0.10984683924491906, -0.06874469939088942, -0.0003394200576207953]","[0.016351056561050997, -0.14455797771628928, 0.010692930734987819, -0.9893033761474448]","[[0.9579771794182689, 0.016429753614088063, 0.2863730722380465], [-0.025884456294048848, 0.9992364831597899, 0.02926081403303077], [-0.2856737093770418, -0.035443807804671545, 0.95767114285235]]","[-3.1271942066031264, -0.06332114373185249, 0.9239095595730387]","[1559.2481183117666, 1715.6315859088168, 1610.8045028250083, 1733.1954971749917]"
