,t,p,v,q,R,fa,pwm
9374,112.44000000000003,"[1.155064168165602, -1.5731841592291966, 1.5328855222764945]","[-0.01138563761700582, -0.008248930840686841, -0.036828502874757064]","[0.022248202145685476, -0.09223272915629739, 0.018964159368716718, -0.9953082781829822]","[[0.982267035450107, 0.03364634481149509, 0.1844438345996598], [-0.04185439442236534, 0.9982908231079142, 0.04078940719111486], [-0.182756160795027, -0.0477858718900417, 0.9819963491338005]]","[-2.509393153295258, 0.2694492254856965, 1.4561859201722438]","[1540.3779874641405, 1706.4912298830252, 1598.1802236150954, 1758.6889937320702]"
9375,112.45000000000002,"[1.155102169341321, -1.5732918396877904, 1.532640197615268]","[-0.011226825403052903, -0.003148119414530027, -0.03435710380222886]","[0.02202749850159356, -0.09246632193321115, 0.01883255345230183, -0.9952940157620477]","[[0.9821907027405908, 0.03341425196952645, 0.1848920218452076], [-0.04156145904085316, 0.998320322743828, 0.04036492098099719], [-0.18323268567340056, -0.04733042878237698, 0.981929611499183]]","[-2.49388338908351, 0.09933482582798936, 1.3187751368734428]","[1533.8178616928901, 1709.818644221381, 1599.7269881714578, 1755.4543676071612]"
9376,112.46000000000002,"[1.1552134832054648, -1.5733477399303049, 1.5324767548000593]","[-0.011029039427968014, 0.0006720346840563256, -0.032777762321502264]","[0.021579369866121873, -0.09269074848722632, 0.018660465002393996, -0.9952861016720034]","[[0.9821203055760446, 0.03314458704569207, 0.1853129895981442], [-0.04114541882478621, 0.9983721168786512, 0.0394959888847983], [-0.18370226529350228, -0.046414598757564665, 0.9818853930766179]]","[-2.5009735680056453, 0.013181218441325582, 1.2651576018923283]","[1538.4101651555704, 1703.1853169975095, 1603.8090356938403, 1758.0056473086502]"
9377,112.47000000000003,"[1.1553045836270666, -1.5733841229570815, 1.5323024934825906]","[-0.0110173572204515, 0.004676623301414151, -0.031129134154642052]","[0.02113839564220554, -0.09290487399084678, 0.01848803624133863, -0.9952788947161003]","[[0.9820537869423126, 0.03287378458448589, 0.1857141354481308], [-0.040729224518516974, 0.99842275462417, 0.038641940747012375], [-0.1841509057492634, -0.04551245545637147, 0.9818437383697819]]","[-2.581154382525878, 0.11740607941297998, 1.3245213019758015]","[1543.547796635631, 1697.7788861949098, 1605.562760266914, 1759.2261016821844]"
9378,112.48000000000002,"[1.1553232998173404, -1.5733506149370502, 1.532089491165483]","[-0.011672111624847646, 0.009341670959525046, -0.02923239072950184]","[0.020723041328404922, -0.0930821114872337, 0.018314388827855747, -0.9952742200038346]","[[0.9820005211290804, 0.03259778922441186, 0.18604351148670129], [-0.04031356699755242, 0.9984701912031265, 0.037840733623080845], [-0.18452539214036473, -0.044659701553860905, 0.9818124659215587]]","[-2.619776466218535, 0.1687132369278903, 1.3510818366754531]","[1550.6382448750255, 1696.7659650178534, 1598.9787726160478, 1755.6808775624872]"
9379,112.49000000000002,"[1.155367838094533, -1.5733014689682685, 1.5319008215893155]","[-0.01196657723555675, 0.013699170805487791, -0.027605288833896607]","[0.020372960679361722, -0.09328186858355965, 0.018156350731460387, -0.9952657237245539]","[[0.9819377582694786, 0.03233993142038702, 0.18642029013145592], [-0.03994164278338801, 0.9985106572286739, 0.03716570226413544], [-0.18494069565332497, -0.04394033555569186, 0.9817669493595605]]","[-2.487967101733692, 0.06552564166426589, 1.2677778482828224]","[1554.220044875958, 1697.0679730744253, 1593.6440089751916, 1753.5933183746806]"
9380,112.50000000000001,"[1.155492466762389, -1.573203819970721, 1.5317876230133813]","[-0.01114356267011437, 0.01710277314110646, -0.02681451343305099]","[0.02022533436048331, -0.09355147299944475, 0.01804672685919443, -0.9952453743833526]","[[0.9818448569307568, 0.03213762321608714, 0.18694334370857202], [-0.039706062501405126, 0.9985304848315018, 0.036881745174262834], [-0.1854833393692139, -0.04363493669624796, 0.9816780973314309]]","[-2.398872406550866, -0.01717707751104469, 1.217118038885328]","[1546.9193391751512, 1701.4483964949093, 1592.1838678350302, 1756.0268869416163]"
9381,112.51000000000002,"[1.1555976236269274, -1.5730887030420049, 1.5316580020941921]","[-0.01023279765310076, 0.020238902840527245, -0.025820698344783205]","[0.020035232673991262, -0.09380421175278128, 0.01791566533122856, -0.9952277977020126]","[[0.981759578660278, 0.03190155788739516, 0.1874310072026286], [-0.039419114720464436, 0.9985552178487973, 0.036518111252322405], [-0.18599522910894647, -0.04324037071001251, 0.9815986996921972]]","[-2.368311341385878, -0.125233492009161, 1.3442975264045405]","[1541.5681927380938, 1704.4318072619062, 1592.5151806349168, 1756.106024206354]"
9382,112.52000000000002,"[1.1556193412260378, -1.5728987337063751, 1.5314580092512804]","[-0.0089460102872283, 0.022228876741078814, -0.02395683120767017]","[0.0196631183914057, -0.09398467890029422, 0.017692740599073782, -0.9952221022367238]","[[0.9817075180674609, 0.031520349250289015, 0.18776704833252456], [-0.038912476723067954, 0.9986004813536948, 0.03581264695590844], [-0.1863754705202525, -0.042464033132189036, 0.9815603077575242]]","[-2.3630847559505916, -0.1993056082449371, 1.3998008011928196]","[1544.5711668836882, 1701.4288331163118, 1600.5231116898356, 1746.0961103877057]"
9383,112.53000000000002,"[1.155650388759292, -1.5726824104010904, 1.5312616920313344]","[-0.008389159905878015, 0.024535126742593408, -0.023118295442497452]","[0.01930688888809399, -0.09418364552970189, 0.01747600733961443, -0.9952141673227021]","[[0.9816480248805577, 0.03114795382660444, 0.1881406113863445], [-0.038421526543874776, 0.9986436311340123, 0.03513707053561534], [-0.18679098205869069, -0.041720886857810204, 0.9815133346285517]]","[-2.7033433005313667, -0.035700908375169926, 0.9422333528589686]","[1546.6066213018003, 1698.6066213018003, 1606.5082766272503, 1738.8851020709494]"
9384,112.54000000000002,"[1.1557209054331685, -1.5723545998636097, 1.5310809240829535]","[-0.010920218296791651, 0.02817934394859796, -0.026617298129310667]","[0.019017857992749007, -0.09446087194541655, 0.01728546634504051, -0.9951967586958337]","[[0.9815566237658718, 0.030811993261202104, 0.18867177225589837], [-0.03799776705531883, 0.9986789785779839, 0.03458742081757157], [-0.1873568420787447, -0.04111862170931429, 0.9814308406141382]]","[-2.951671229343484, 0.08862792108745438, 0.5456962561763383]","[1544.5491023301881, 1696.5491023301881, 1603.9363779127352, 1743.5145197570766]"
9385,112.55000000000003,"[1.1557911401644803, -1.5720249814449183, 1.5309093445537436]","[-0.013043693164138944, 0.03196733997768267, -0.030365640264459627]","[0.018686116431928773, -0.09466205424896396, 0.01711001008001592, -0.9951870183676497]","[[0.9814927155152282, 0.03051758749677955, 0.1890523343221796], [-0.037593052166306345, 0.9987161826498806, 0.03395302358873431], [-0.18777345576015297, -0.040431698398313454, 0.9813798785104895]]","[-2.7995090664266686, 0.13271395372145006, 0.4603894526070924]","[1543.618248882725, 1695.123649776545, 1600.7635022345498, 1747.123649776545]"
9386,112.56000000000002,"[1.1558605158407396, -1.5716898545657094, 1.5307657613574406]","[-0.013925295648365059, 0.03619341787056782, -0.03487369852404488]","[0.018224239100520918, -0.09463153660062648, 0.016980515704888906, -0.9952006426943425]","[[0.9815129764770256, 0.030348864786654602, 0.18897364604470543], [-0.03724721578449266, 0.9987589861342311, 0.033059764344058155], [-0.18773581813168125, -0.03948733351775698, 0.9814254065226476]]","[-2.636759313875191, 0.16789834200891784, 0.4660343515248595]","[1546.1202496076035, 1695.6240499215207, 1595.7595007847929, 1747.6240499215207]"
9387,112.57000000000002,"[1.1559206131049133, -1.571356031060684, 1.5306264524473605]","[-0.013447726397523762, 0.040179731442305494, -0.037332937269055025]","[0.01781966709306793, -0.09465858092872835, 0.01681053753839937, -0.9952083475822646]","[[0.9815143545169588, 0.0300864057718158, 0.18900913618630322], [-0.03683354337042447, 0.9987997673332245, 0.03228603962824837], [-0.18781090345594403, -0.038651086140384386, 0.9814444617910032]]","[-2.164606474059109, 0.09553942871932469, 1.179775233510572]","[1547.2661521426712, 1696.6115398811073, 1593.7123116671003, 1747.14384416645]"
9388,112.58000000000003,"[1.1559526812980705, -1.5710261449069232, 1.5305000556898107]","[-0.008864247565045618, 0.043441743148312416, -0.033602915702865596]","[0.01758820821961923, -0.09485951370999794, 0.016518262253328857, -0.9951981704912292]","[[0.9814575632882994, 0.029541070990927877, 0.1893890822676309], [-0.03621470650590095, 0.9988355278341405, 0.03187367663539773], [-0.18822697572387959, -0.03814133393413769, 0.9813845791272855]]","[-1.900969069838903, 0.02433787511235752, 1.6808370749229642]","[1544.3154299411176, 1699.0704750490686, 1600.5973301373922, 1743.701334931304]"
9389,112.59000000000002,"[1.155975963729383, -1.5707102764446412, 1.530375056533969]","[-0.0060762785729049675, 0.046244977412442115, -0.03090944039600997]","[0.017350271053199227, -0.09500812110259323, 0.016285144562881725, -0.9951920805716271]","[[0.9814165601292245, 0.029116860493117628, 0.1896677627671948], [-0.035710527106658306, 0.9988675824688756, 0.03143926272222302], [-0.18853755607796865, -0.03762814666943704, 0.9813449081848534]]","[-2.674035780215871, -0.1494073307771625, 1.1985383122092923]","[1542.0, 1700.4631686872344, 1605.7852674748938, 1742.610493938297]"
9390,112.60000000000002,"[1.1559672249677766, -1.5704454978264755, 1.5302551511736]","[-0.009832348447303425, 0.04737611980424495, -0.0319938329992285]","[0.01708872265388952, -0.09496601977864572, 0.01626763671748671, -0.9952008870386186]","[[0.9814336490874247, 0.029133437035447428, 0.18957652050866916], [-0.035624828929611684, 0.9988866900287379, 0.03092367846648624], [-0.1884645479802717, -0.037103169307544905, 0.9813788722122858]]","[-3.18465360878918, -0.25894614199993715, 0.9444541179512793]","[1542.0, 1697.9697649867232, 1604.7879059946893, 1750.09070503983]"
9391,112.61000000000003,"[1.1559803571448475, -1.5700861677551348, 1.5301298830475178]","[-0.012848238972672912, 0.04905096023468143, -0.03135647726333947]","[0.016779518950961553, -0.09493711754132901, 0.01616862794160404, -0.9952104711860522]","[[0.9814509533980196, 0.02899637733852266, 0.18950743056061772], [-0.03536837399026024, 0.9989139614596805, 0.03032830006017532], [-0.18842222336478895, -0.036468311785671635, 0.9814106979445963]]","[-2.806088554359449, -0.00391290564013963, 1.7174012749614462]","[1541.0742681677368, 1697.5428863871055, 1602.971409075263, 1755.3828454451577]"
9392,112.62000000000002,"[1.1560757609494705, -1.5693711647035433, 1.5299844418749151]","[-0.01307980640041139, 0.05277102255503716, -0.0242424430370738]","[0.016291050907894313, -0.09495786613772168, 0.015763038168112548, -0.9952229807239602]","[[0.9814687099870488, 0.02828154879915977, 0.18952209407605997], [-0.03446940252457832, 0.9989719059905405, 0.029432807550777856], [-0.18849490824702075, -0.03542010542394357, 0.9814348600522603]]","[-2.553354000448491, 0.16984897478572858, 2.2714114009836965]","[1536.666222858126, 1704.88962856979, 1598.0735809534733, 1752.444148572084]"
9393,112.63000000000002,"[1.1561560706714764, -1.5687164094409964, 1.5298466342169452]","[-0.012854413862365254, 0.056137037124081246, -0.01874167578272947]","[0.01582772960489723, -0.09498871502248138, 0.01540668324291041, -0.99523327297241]","[[0.9814795627856518, 0.027659576185196873, 0.18955956512748953], [-0.03367339897276678, 0.9990242407000047, 0.028577644188803455], [-0.1885841538615812, -0.03443148836481328, 0.9814532605138552]]","[-2.3427506070472055, -0.024883599620694696, 1.4188054635144542]","[1534.6298863032598, 1708.5980622899328, 1595.372535834324, 1749.6568660414189]"
9394,112.64000000000001,"[1.156161782663792, -1.5683594098218756, 1.529746552790877]","[-0.010370641211342601, 0.057753282653189714, -0.02121397032621141]","[0.015488688111806367, -0.09506948138818312, 0.015293655984394859, -0.9952326069689507]","[[0.9814557392288515, 0.02749648713852568, 0.18970625294555837], [-0.03338649332321667, 0.9990523528928381, 0.027921775010152687], [-0.18875873827503215, -0.03373761478201549, 0.98144373213674]]","[-2.1688158693484665, -0.15509157108658897, 0.7397030381600569]","[1544.314970193406, 1694.3253070834016, 1603.528395952342, 1747.6179010119145]"
9395,112.65000000000002,"[1.1561884600004355, -1.5678835708600891, 1.529645566514286]","[-0.00813564390549804, 0.05955165872166671, -0.023743885861762425]","[0.015141980526350386, -0.09515187611788664, 0.015113821423758847, -0.9952328250158705]","[[0.9814353484365478, 0.02720196667426032, 0.1898542473280835], [-0.03296511809515129, 0.9990845483455344, 0.02726337518358726], [-0.18893883456937435, -0.033015809038712714, 0.9814336444840857]]","[-2.2999325599191924, -0.05749870737275453, 0.7623746809038234]","[1551.3597987610322, 1683.7469014454625, 1608.0793962830965, 1746.0]"
9396,112.66000000000003,"[1.1562956948066951, -1.5669511023010934, 1.529541103430098]","[-0.00685654372192426, 0.06204985517761299, -0.026495204930921838]","[0.014765816663283514, -0.0952405276913384, 0.014677285750732263, -0.99523643994769]","[[0.9814274199095523, 0.02640213089569811, 0.1900071316575539], [-0.03202734757891683, 0.9991328774559342, 0.02659521273782052], [-0.18914024321551415, -0.03218670249772573, 0.9814222066601022]]","[-2.4491706929119417, 0.036686192686249564, 0.6533746822956523]","[1548.259681240743, 1687.3637052191332, 1598.779043722229, 1746.0]"
9397,112.67000000000002,"[1.1563735826506, -1.5661634183211044, 1.529447783947746]","[-0.006352146053748875, 0.06513894109040118, -0.02829357825180954]","[0.014432084231284182, -0.09527451575258673, 0.014293870967164049, -0.9952437878461454]","[[0.9814369342024865, 0.0257017528958165, 0.19005532058520178], [-0.031201792241561076, 0.9991748307957484, 0.026003201084462763], [-0.18923015918604488, -0.031450567622968814, 0.9814289935864206]]","[-2.7197786581771037, 0.2238369951908023, 0.8185439740845375]","[1545.228809984172, 1692.0565067088748, 1593.2853166930468, 1743.9434932911252]"
9398,112.68000000000002,"[1.1563725653092822, -1.5657650166758879, 1.529384426270514]","[-0.007930691237772288, 0.06981675163763777, -0.027529766094481472]","[0.014212437198896602, -0.09516153001452883, 0.014053282332729268, -0.9952611725729543]","[[0.9814935834633951, 0.02526841796777702, 0.18982061467737724], [-0.03067832704410664, 0.9992010303105421, 0.025615510126369288], [-0.18902168910700815, -0.03096483752040394, 0.9814845862097767]]","[-2.8879430786157476, 0.3474230269850076, 0.9223357523841553]","[1542.3841211746355, 1699.6423435343056, 1598.026464708941, 1736.3576564656944]"
9399,112.69000000000003,"[1.1563885966117287, -1.5652612765426208, 1.5293201977838249]","[-0.008631903494772409, 0.07414527993472789, -0.02633448527986179]","[0.013950122729434685, -0.09508070249689361, 0.013797310944461861, -0.9952762150565687]","[[0.9815386444048945, 0.02481149589146008, 0.18964807177407866], [-0.030117045767590212, 0.9992301125311674, 0.0251447346651177], [-0.18887817505003301, -0.03039216673378775, 0.9815301641351583]]","[-2.4119489498763973, 0.14916449759357103, 0.9901291289639804]","[1542.722165702266, 1704.8791082402433, 1602.5604458798782, 1730.8006369712548]"
9400,112.70000000000002,"[1.156492879952568, -1.5642122533698308, 1.5292514615655703]","[-0.004791615546339904, 0.07666575411468679, -0.022905713694099918]","[0.01346694093780869, -0.09516634150542824, 0.013461710971037304, -0.9952791329548385]","[[0.9815240607757619, 0.024233121046043422, 0.18979672385315097], [-0.029359519047327157, 0.9992746088903727, 0.024244527033238292], [-0.18907157158687574, -0.02936893416730672, 0.9815237791038526]]","[-2.0941638982833526, 0.0019344575060640246, 0.9083746129263073]","[1559.5355796812864, 1697.955937778294, 1606.022031110853, 1735.7457587297902]"
9401,112.71000000000002,"[1.1565871762346949, -1.5631962612228767, 1.5291758924328378]","[-0.0017593233549388185, 0.0789282074811123, -0.020159512725438672]","[0.01302787562188737, -0.09520925064009687, 0.013128967700415379, -0.9952854520423544]","[[0.9815256853900458, 0.023653392554330216, 0.18986284924037486], [-0.028614889655899346, 0.9993158371185046, 0.023432911802094312], [-0.18917867900739568, -0.028432908507832647, 0.9815309738893642]]","[-2.7044081518353695, -0.13288066090007122, 0.19071754064549928]","[1574.140545676504, 1692.773001220772, 1609.632455544268, 1740.70272838252]"
