,t,p,v,q,R,fa,pwm
13240,159.5,"[0.28792706645300603, -1.6751922530268155, 2.1702992547503435]","[-0.15619581709384178, -0.2652856482578353, 0.039172617948262545]","[0.019210370428816122, -0.01677042937246195, 0.00612949972836475, -0.9996555540396029]","[[0.9993614469859811, 0.011610444572897534, 0.03376480565227139], [-0.012899109214878702, 0.9991858649246299, 0.03820191830408224], [-0.03329380581097053, -0.038613095673214505, 0.9986985118557965]]","[-1.1873165421453225, 0.119511409428947, -0.5131892024623941]","[1582.1745036798245, 1707.9529779210534, 1647.3019852807022, 1738.4597702390345]"
13241,159.51,"[0.2864997656375304, -1.6774740279470575, 2.170595107949762]","[-0.1607269418875839, -0.26073780580737227, 0.035712632042070994]","[0.018384016343465436, -0.016548599221364986, 0.006294925803961058, -0.9996742467157923]","[[0.9993730893766368, 0.011977290985319081, 0.03331786895936103], [-0.013194209859507214, 0.999244857535182, 0.03654771097101329], [-0.032854964883917336, -0.036964399788045214, 0.998776397444558]]","[-0.9751778723948508, 0.0666181276508333, -0.04139517671027981]","[1583.7696709716754, 1702.9230329028326, 1643.6151645141624, 1743.0]"
13242,159.52,"[0.2858377113764203, -1.6784485533427824, 2.170729756201647]","[-0.16308912521862637, -0.2572233824614476, 0.036789933548435974]","[0.01810734571199668, -0.01643459265692722, 0.00631905510053754, -0.9996809833214313]","[[0.9993799180900749, 0.0120389047313857, 0.03308754212608553], [-0.013229252134884994, 0.9992643578242055, 0.035995436140311865], [-0.03262985686497118, -0.03641084052652792, 0.9988040270673345]]","[-0.7820963132049763, -0.012765527172951985, 0.3352218699116758]","[1588.6132019154322, 1702.4386798084568, 1641.1933990422838, 1743.0]"
13243,159.53,"[0.2850323269471728, -1.6796182449638042, 2.1708932818088584]","[-0.16572666909933342, -0.2536745096631949, 0.03794587108856182]","[0.01777145721917273, -0.016327346404039045, 0.00635975556573337, -0.999688478210753]","[[0.9993858494275707, 0.012135227250356732, 0.032870564407668855], [-0.013295870202844706, 0.9992873645253799, 0.03532416618171108], [-0.032418475911825555, -0.03573951791037806, 0.9988350930258967]]","[-1.0539231356831533, 0.03921501160069296, 0.34996308932798215]","[1592.5130537333816, 1702.4382516399567, 1640.0225871598986, 1742.5130537333816]"
13244,159.54,"[0.28285029423343483, -1.6826624564625108, 2.1713341667618864]","[-0.17100897809294352, -0.2497947590038576, 0.039857086895542425]","[0.016866796859928618, -0.0162850311521937, 0.00655961771439106, -0.9997032562139136]","[[0.9993828584968291, 0.012565989752587103, 0.032781676819720974], [-0.013664695001793747, 0.9993442853034568, 0.033509936327887825], [-0.03233911786185128, -0.03393723064318919, 0.9988999379933188]]","[-1.2793411599297864, 0.09593227858016429, 0.4175110863985516]","[1587.3491176098348, 1707.0857941511488, 1650.866853019347, 1737.3491176098348]"
13245,159.54999999999998,"[0.28058376465805174, -1.6857638803188746, 2.17179071629137]","[-0.17645489087642288, -0.24578032791404067, 0.0419124036272693]","[0.015958956122581, -0.016271782562670176, 0.006784016181910963, -0.9997171528387692]","[[0.9993782801772542, 0.013044833356476668, 0.03275089190349231], [-0.014083556012291996, 0.9993984454317428, 0.03168810828186366], [-0.03231782863716433, -0.03212966042671842, 0.998960949367322]]","[-1.3385620111130416, 0.19320358343718252, 0.5009411681182172]","[1583.080406771424, 1710.597966142881, 1659.1959322857622, 1734.2061015713568]"
13246,159.56,"[0.27786623061630145, -1.6891706768048564, 2.172330875955097]","[-0.1827740436656176, -0.24104703609382405, 0.04473686325261915]","[0.015034140024235513, -0.016413678132043332, 0.007139377967825367, -0.9997263450811842]","[[0.9993584108680615, 0.01378131741315463, 0.03303304171268174], [-0.014768379554554116, 0.9994451777951695, 0.029825684811681654], [-0.03260370408046482, -0.030294418619789206, 0.9990083015710598]]","[-1.406136897209227, 0.27414522649475026, 0.5283881356018849]","[1583.5899870332207, 1708.0500648338968, 1654.100129667794, 1741.8498054983093]"
13247,159.57,"[0.2752811698180925, -1.6923763145783197, 2.172851784425552]","[-0.18883103963059605, -0.23647729236680753, 0.04646877434812364]","[0.014147186393907366, -0.01656459122862038, 0.007441758634555511, -0.9997349445264835]","[[0.9993403367360887, 0.014410887592093316, 0.033330961279100395], [-0.015348257030694017, 0.9994888223355034, 0.028040333829830667], [-0.03290984149309429, -0.02853341258904454, 0.9990508105135107]]","[-1.2914618045013333, 0.22284627188765482, 0.02188746801952668]","[1584.0, 1706.200349202338, 1649.499126994155, 1748.200349202338]"
13248,159.57999999999998,"[0.27324162697928345, -1.6947535911866438, 2.1732934174786567]","[-0.19380848736406187, -0.23258103122147403, 0.043701627153483025]","[0.013416148446914865, -0.01675263803543281, 0.007525965795054259, -0.9997411028639456]","[[0.9993249747524733, 0.014598522930606156, 0.033698540599473865], [-0.01549754644564935, 0.9995262904364665, 0.02657319052734697], [-0.033294662702222456, -0.027077509650673338, 0.9990782689964707]]","[-1.182011498539594, 0.17237106168219912, -0.32383098593760273]","[1584.0, 1707.2257260488366, 1646.9356848779084, 1749.2257260488366]"
13249,159.59,"[0.27119729545018223, -1.6970996544609378, 2.173739614259863]","[-0.19823869195000585, -0.2289975746358245, 0.0420582546220765]","[0.012737268520760013, -0.01699139412168261, 0.007619324002007148, -0.9997454114619072]","[[0.9993063641760622, 0.014801920519956574, 0.0341682353665065], [-0.01566761631783631, 0.999559303105719, 0.025209125642258235], [-0.03378003786346555, -0.025726977390493833, 0.9990979963538175]]","[-1.0095926388892065, 0.09223879153542813, 0.09937546310189305]","[1584.2384059746662, 1707.7615940253338, 1645.2384059746662, 1749.6423910380006]"
13250,159.6,"[0.26913819802942346, -1.6993494716467799, 2.174199883263466]","[-0.20098147627135582, -0.2263786486345507, 0.043880033090035436]","[0.01221921747244996, -0.01738651190219746, 0.007740899394132333, -0.9997440164015742]","[[0.9992751952868347, 0.01505293656166016, 0.034953297946891844], [-0.01590273484174132, 0.9995811583278071, 0.02416300462748324], [-0.03457494701437481, -0.024701353585282422, 0.9990964197824168]]","[-0.8866060391755997, 0.022763014593158826, 0.4032252996277652]","[1585.2119350379637, 1706.7880649620363, 1646.2119350379637, 1748.1820974430545]"
13251,159.60999999999999,"[0.2672381185854295, -1.7014205290497906, 2.1746274613161742]","[-0.2038395231946, -0.22392942824226206, 0.0461834035216956]","[0.01173912446796619, -0.017751315017615708, 0.007870587717872026, -0.9997425271951027]","[[0.9992458723898457, 0.015320352718228495, 0.0356782766912073], [-0.01615389230407597, 0.9996004766730061, 0.02319277736141732], [-0.03530870145578272, -0.023751630489232217, 0.9990941506053463]]","[-0.968093632550513, -0.027628368710644113, 0.5884385144500968]","[1585.4490616437868, 1706.1836461187377, 1648.9282842467462, 1746.1735924656803]"
13252,159.62,"[0.26601373052844524, -1.7027320091517921, 2.174916130583837]","[-0.20718733831217467, -0.22220131259958278, 0.05053313090336949]","[0.01142032092146042, -0.01798730654504501, 0.008034749112688037, -0.9997406379474769]","[[0.999223666503528, 0.015654488780819122, 0.036148801467380885], [-0.016476172033847523, 0.9996099054371206, 0.022545670856566617], [-0.035781763813819624, -0.023123764837776412, 0.9990919334302374]]","[-1.0139331635421707, -0.0775939401198073, 0.7803836956136916]","[1582.557103047953, 1707.147632317349, 1659.0501393321642, 1741.8356545719296]"
13253,159.63,"[0.2646751766866353, -1.704149049053262, 2.175231640907039]","[-0.21063395778366298, -0.2204804048976204, 0.0545875419483061]","[0.011068401727822743, -0.01824049204091465, 0.008195210956342127, -0.9997387499347788]","[[0.9992002006054491, 0.015982353726646567, 0.03665286919657669], [-0.016789926101134556, 0.9996206126716215, 0.021832050853853358], [-0.0362900376481405, -0.02242998957474446, 0.9990895045370701]]","[-1.0885266361005028, -0.06433145243091681, 0.5571788137476759]","[1580.0573440112742, 1708.2867200563703, 1667.4265598872594, 1738.114688022548]"
13254,159.64,"[0.2624648031057966, -1.7063721896351192, 2.1757521212400506]","[-0.21483509040618973, -0.21881454017547805, 0.05638678861102561]","[0.01046359700561523, -0.018624978180856802, 0.008327421413357659, -0.9997368713525271]","[[0.9991670630444022, 0.016260691928602723, 0.037414424394608334], [-0.017040228992294175, 0.9996418689442852, 0.02061149138272171], [-0.037065885267547116, -0.021231883551228056, 0.9990867812146017]]","[-1.1647804527915002, -0.05341244057753822, 0.37756003244163416]","[1580.5525919095896, 1710.7629595479486, 1662.4740809041027, 1739.1051838191795]"
13255,159.65,"[0.2602313854030099, -1.7086076830843546, 2.176281744556321]","[-0.21896509957124866, -0.21707896592266498, 0.058001328083850626]","[0.009868643969285025, -0.019026632876731956, 0.008454160810786265, -0.999734513766537]","[[0.9991330025561661, 0.016528298563361517, 0.03821002534146952], [-0.01727936682654056, 0.9996622478058329, 0.019410339532281096], [-0.037876300929066596, -0.020053756388391835, 0.9990811679586103]]","[-1.1021036309308858, 0.026261202875905942, 0.22975628387549563]","[1581.155669159383, 1712.7924411208226, 1657.6367719614393, 1740.155669159383]"
13256,159.66,"[0.2577824541552504, -1.7109587031847928, 2.1768968750027153]","[-0.22242994698739652, -0.21469145326618852, 0.05788844650851865]","[0.00936582600120408, -0.01958885157067923, 0.008529733691675902, -0.9997276764353887]","[[0.9990866662648771, 0.016687890137634807, 0.039326810132771416], [-0.01742175323913239, 0.9996786750832236, 0.018392375557716483], [-0.03900725812640004, -0.01906072630661113, 0.9990567415852093]]","[-1.067792391448962, 0.09628846472675845, 0.1376527258160838]","[1582.7671895101178, 1710.643747319843, 1653.8765578097255, 1741.7671895101178]"
13257,159.67,"[0.2553449322152188, -1.713284216688286, 2.1775175406215035]","[-0.22601938404863062, -0.21229293112261058, 0.059035956597401455]","[0.008866182557519019, -0.02008993992541741, 0.0086290687048156, -0.9997216088318062]","[[0.9990438378454788, 0.0168970907467002, 0.040321707924021795], [-0.017609575046493565, 0.9996938308316061, 0.01738071363741473], [-0.04001568033026872, -0.018074143524982912, 0.9990355411126172]]","[-1.1418093917220216, 0.11299025540699226, 0.628899242737516]","[1583.4226607786702, 1708.0762572458723, 1653.424824729585, 1741.9607894016065]"
13258,159.68,"[0.25294455088255097, -1.7155266988173077, 2.1781562248326134]","[-0.23001439655765388, -0.2098585699038128, 0.0642864072897134]","[0.00837687311191444, -0.020392031287425824, 0.008805756353648784, -0.9997180469148073]","[[0.9990129690453027, 0.017264904169776923, 0.04092009278983988], [-0.017948190004132742, 0.9997042949190912, 0.016389887935246424], [-0.040625033975324076, -0.017108156971538644, 0.9990277077289561]]","[-1.163648445273235, 0.11211737845724312, 0.9717051258797067]","[1580.9659148614687, 1704.14546377835, 1663.7431575818316, 1737.5386467506437]"
13259,159.69,"[0.25057015640465374, -1.7177258479671318, 2.1787962446494014]","[-0.23349521868623466, -0.20792634290310721, 0.06897313198929925]","[0.007913318804914322, -0.020773787638816144, 0.008972058430001753, -0.9997125277693482]","[[0.9989757107081539, 0.017610179215959604, 0.0416776290208749], [-0.018267737633445764, 0.9997135699848627, 0.015449320617995416], [-0.041393633986103205, -0.016194855164027043, 0.9990114651440802]]","[-0.9464434478450353, -0.09265986477376414, 0.7104060417266549]","[1578.7156157127615, 1702.1375371489542, 1670.9572576134588, 1734.2843842872385]"
13260,159.7,"[0.24829984650613873, -1.7197514364858801, 2.1794416139383213]","[-0.2349165653624752, -0.2080053030721414, 0.07140197733520805]","[0.007552920989640425, -0.021474624424786322, 0.009096763400701884, -0.999699169379668]","[[0.9989115652753199, 0.017863661348324848, 0.04307374267085234], [-0.018512445914575303, 0.9997197910327396, 0.014710598524445154], [-0.04279891412994453, -0.015491996834490014, 0.998962974253105]]","[-0.7915848256661417, -0.25568930335332735, 0.5570498866323028]","[1577.2921932776137, 1707.831226889545, 1665.738042017917, 1735.7078067223863]"
13261,159.71,"[0.24601228921357846, -1.7217904426894466, 2.1800939191605213]","[-0.23644596394540895, -0.20786985447081796, 0.07334574147498084]","[0.0071806144336061, -0.02215556072570124, 0.009228062744058239, -0.9996861641681809]","[[0.9988479620398568, 0.018132152216358544, 0.044429741354811356], [-0.01876851437288497, 0.999726577334709, 0.013947815989991588], [-0.044164688712674524, -0.01476562760801784, 0.9989151538765851]]","[-0.9369609623755479, -0.02089165652157421, 0.13906961394172335]","[1576.046209871481, 1712.5379012851888, 1660.58411115667, 1737.5545184577736]"
13262,159.72,"[0.24355489949162096, -1.723961570766234, 2.1808145214481307]","[-0.23903933299097166, -0.20562315577146084, 0.07051298578155997]","[0.006691044343745427, -0.022640540019081747, 0.009424295858047486, -0.9996766366478982]","[[0.9987967365292881, 0.018539519057827223, 0.04539255455932511], [-0.019145474486763295, 0.9997323844851795, 0.012951019115383162], [-0.045140321033346024, -0.013804503705486325, 0.9988848310853082]]","[-1.0434325635008594, 0.17079232416927137, -0.2990658561115911]","[1576.5474412214764, 1707.525587785235, 1656.0730290067115, 1743.569294657718]"
13263,159.73,"[0.2410849645346101, -1.7261346090657474, 2.181541267167157]","[-0.24155787649183452, -0.20335217624292523, 0.06832340079448476]","[0.006221805642474569, -0.0231504658710951, 0.009619621879876009, -0.9996663072170566]","[[0.9987429554552789, 0.018944748364594713, 0.046405184290805646], [-0.01952089916132549, 0.9997374218644709, 0.011994061485623778], [-0.04616577862004291, -0.012884856397715416, 0.998850607974597]]","[-0.979037449200003, 0.18336368261758748, 0.32066825623002515]","[1576.8986948984782, 1702.6960846954346, 1652.3545678553262, 1748.7467372461956]"
13264,159.74,"[0.23849838367045473, -1.7283254086636255, 2.182325134664101]","[-0.24338069021949157, -0.200855432961569, 0.07211403301074057]","[0.005941608697322396, -0.02389234544492642, 0.009806513736263369, -0.9996485216019197]","[[0.9986654575722967, 0.01932221598205918, 0.0478844285378577], [-0.019890051852039202, 0.999736540486192, 0.011410439472836443], [-0.04765136266863453, -0.012347641928025324, 0.9987871875677916]]","[-0.9409105487650387, 0.20240636576362925, 0.8375286131484803]","[1575.8554524466865, 1699.5663573400595, 1656.0059164365973, 1746.1386311167162]"
13265,159.75,"[0.23602007230151323, -1.7304192262636349, 2.1830809234187187]","[-0.24522758998990216, -0.19864639529521375, 0.07545007780434108]","[0.005639533887182845, -0.02456983315434441, 0.009975345024439426, -0.9996324378198935]","[[0.998593630874619, 0.01966623211639715, 0.049234117018414035], [-0.020220481743102568, 0.9997373755921544, 0.010784736889809982], [-0.04900909183320736, -0.011765107141439968, 0.9987290372064029]]","[-0.9770889756457559, 0.06910267756750363, 0.5684078690464514]","[1576.5892884217042, 1696.6468247951768, 1657.4990053795016, 1744.6180566084406]"
13266,159.76,"[0.2340349682495719, -1.7320712552428337, 2.183708803189002]","[-0.24718421053164819, -0.19774796237663464, 0.07671530992224948]","[0.005237797366494784, -0.024953992270862736, 0.010061903790944076, -0.9996241065127526]","[[0.9985518452045189, 0.019854835263679788, 0.049994628881730854], [-0.020377651083679213, 0.9997423796225225, 0.009969487686295627], [-0.049783820029018336, -0.010973826364013159, 0.9986994599778104]]","[-0.998305234874644, -0.02566864581463721, 0.4083294037526244]","[1585.4183693344762, 1694.6848068145607, 1649.1604289618836, 1748.0515880745186]"
13267,159.77,"[0.23172364829014397, -1.7339804140871007, 2.1844421106703633]","[-0.24929865164454693, -0.19663572452434241, 0.07814968657987649]","[0.004844153790949439, -0.02545139138866867, 0.010173741123140567, -0.9996123547280117]","[[0.9984970472187708, 0.020093013732830785, 0.05098161688752226], [-0.02058617554915221, 0.9997456622141084, 0.009166680220847098], [-0.050784484221003054, -0.010202423689695275, 0.9986571255837514]]","[-1.1091187955217654, 0.13525922329885076, 0.5612429080233774]","[1591.4573808114794, 1693.367290282981, 1643.616077245117, 1750.1185033208453]"
13268,159.78,"[0.22742968530897628, -1.737452331585861, 2.185816176345511]","[-0.25237227913338656, -0.1942240440326388, 0.08061207331806869]","[0.004499696723012242, -0.026637029470866266, 0.010439214040600516, -0.9995798143002617]","[[0.9983615438983274, 0.02062993815584662, 0.05334562053841683], [-0.021109372372729973, 0.9997401120351928, 0.008439472725487833], [-0.05315772734957957, -0.00955175133369646, 0.9985390037367001]]","[-1.2116666244136955, 0.24224622900041634, 0.6280725355685419]","[1580.5391821395788, 1695.9668613953384, 1655.0541901394888, 1743.879532651188]"
13269,159.79,"[0.2237327114373547, -1.7404417555386678, 2.187004629094414]","[-0.2552048581682107, -0.19210737517081858, 0.08202740512010602]","[0.004206842388948616, -0.027619487954236084, 0.010655778350563702, -0.999552837392513]","[[0.9982471905351984, 0.021069645304489452, 0.055303929464074815], [-0.021534408635237194, 0.9997374677191359, 0.007821308209080566], [-0.05512462074386524, -0.008998536776266183, 0.9984388867139402]]","[-1.1380440073972728, 0.12275266050190557, 0.21338942570078778]","[1572.8703238281962, 1698.0, 1662.0417713865584, 1739.7615333496717]"
13270,159.79999999999998,"[0.22217855526897293, -1.7416993292861096, 2.1875268474716227]","[-0.2571722239414467, -0.19104961363756978, 0.07968446425421646]","[0.004099209610708553, -0.02787265869291603, 0.010696791334197753, -0.9995458300436064]","[[0.9982173634295355, 0.0211553546051079, 0.05580769631714757], [-0.0216123780866679, 0.999737526595894, 0.007598399717781946], [-0.05563230275778402, -0.00879099177365169, 0.9984125990803652]]","[-1.0541558194526635, 0.02639132581127321, -0.08560823624230274]","[1576.8645661279174, 1698.0, 1653.054726212186, 1743.2564953619276]"
13271,159.81,"[0.22041489539876663, -1.7431071660108701, 2.188119744940262]","[-0.2586410391570888, -0.1902900405083397, 0.07788389548960867]","[0.00395986302607997, -0.02822737613297246, 0.010751110439838842, -0.9995357988094405]","[[0.9981751224777698, 0.021268686437001246, 0.05651369175217037], [-0.021715792609290085, 0.9997373309741038, 0.007309098429432707], [-0.05634340005329029, -0.00852300098236254, 0.9983749341987784]]","[-0.871288640653481, -0.07658774815040525, 0.16424272539391893]","[1580.104464833908, 1697.47767583046, 1645.47767583046, 1746.3133945017241]"
13272,159.82,"[0.21788635597934014, -1.7450635996212915, 2.188970685541895]","[-0.25828969023028087, -0.19061912695920907, 0.07806347946093256]","[0.0037047321296534985, -0.028952831629199777, 0.010854009024096006, -0.9995147276367248]","[[0.9980873398316247, 0.021482958775809455, 0.057957985632277366], [-0.021912008718134035, 0.9997364226700173, 0.006777360059522347], [-0.0577971408484089, -0.008034377242628213, 0.99829550877511]]","[-0.7494926364272805, -0.15696897854129982, 0.34565997280988725]","[1580.5903215686524, 1695.0483921567386, 1643.0483921567386, 1747.7709647059569]"
13273,159.82999999999998,"[0.21534801789148425, -1.7470339345832226, 2.1898249859525296]","[-0.25835189235182193, -0.1908611367399168, 0.07867613029139801]","[0.0034780481908485107, -0.029669993678608297, 0.010975579956276732, -0.9994934181042356]","[[0.997998417772641, 0.021733652516677995, 0.059386273985947424], [-0.02214642718802348, 0.9997348411839825, 0.006301281773361281], [-0.05923357960190566, -0.007603863325048443, 0.9982151508449585]]","[-1.0200113004771676, -0.09113886080553718, 0.5761265409838945]","[1580.378610475897, 1692.922326309487, 1642.7088211912833, 1748.3009367853842]"
13274,159.84,"[0.21275698365612933, -1.7490790294653231, 2.1906973550417788]","[-0.26063812595235863, -0.1906348578866133, 0.08161776645774027]","[0.0034043488218666288, -0.030342554494705534, 0.011197568695968019, -0.9994708266994331]","[[0.997907466856184, 0.02217669320387275, 0.06072923690958766], [-0.022589879762458645, 0.9997256289009105, 0.006125568985997325], [-0.0605767551903961, -0.007484620339459798, 0.998135058763784]]","[-1.2211885710330819, -0.04792867143697549, 0.7928944480276776]","[1576.4154572980901, 1692.4269321622612, 1653.6074924302523, 1743.8423894603513]"
13275,159.85,"[0.21022478425326638, -1.7510710099437252, 2.1915516867271196]","[-0.26272029052110313, -0.1902504436946706, 0.08410620559696834]","[0.0033072153638487867, -0.03098677756634957, 0.01140438875667935, -0.9994492590502967]","[[0.99781951862279, 0.022591255891882232, 0.06201485729751166], [-0.023001175679256615, 0.9997180040437571, 0.005904017374470052], [-0.06186399021866608, -0.007317558405203656, 0.9980577634416912]]","[-1.0801185525114092, 0.04837105269110595, 0.5032171523021791]","[1573.0, 1692.426734234725, 1662.6443881377293, 1739.7866328826376]"
13276,159.85999999999999,"[0.2080594816364436, -1.752731766499424, 2.1922935363122846]","[-0.2635298709975564, -0.1888798900840164, 0.08376848673308421]","[0.0030639458230367622, -0.031454285129106446, 0.011516616220947965, -0.9994340755897054]","[[0.9977558547116918, 0.022827448922333207, 0.06294354133901842], [-0.02321294582448494, 0.999715823289645, 0.005399929861934992], [-0.06280239618635566, -0.00684891758327975, 0.99800234408204]]","[-0.9977194108960316, 0.13623901273159678, 0.2809618112276109]","[1573.0, 1695.5146032530822, 1660.0711639557649, 1738.2426983734588]"
13277,159.87,"[0.2058007731798876, -1.7544525104604283, 2.1930627201388835]","[-0.2646623317169116, -0.1875627501718695, 0.08371609982644]","[0.002848964882788932, -0.03195247696584616, 0.011621185051775446, -0.9994177795229127]","[[0.9976880019011521, 0.023046774950152928, 0.06393396385514377], [-0.0234109008893282, 0.9997136902678513, 0.0049519610188259585], [-0.06380153046270817, -0.0064372636095567206, 0.9979418725833606]]","[-1.1787082315257484, 0.1078634409261485, 0.45891573515507567]","[1574.0721313675026, 1697.2202680963617, 1657.0253351204522, 1737.0]"
13278,159.88,"[0.20315673483978663, -1.7564207222453527, 2.1939446667231275]","[-0.2671267798875954, -0.18646595937587912, 0.08484080131360933]","[0.0027506837462515305, -0.03257725154895988, 0.01169415949470589, -0.9993968935887274]","[[0.9976036864910982, 0.023194993911613834, 0.06517954186827443], [-0.02355343277694692, 0.9997111086059228, 0.004736122431472183], [-0.0650508741304818, -0.006259976733522948, 0.9978620607015297]]","[-1.2776025378305467, 0.0903560792812492, 0.5393120263166544]","[1579.5671580935655, 1693.2238850228614, 1652.0298562785767, 1737.0]"
13279,159.89,"[0.2003950013593029, -1.7584824214183674, 2.194875516032346]","[-0.26878263062626917, -0.18543769980663183, 0.0850373875781304]","[0.0026279111718680117, -0.033211479765741334, 0.011796852347379639, -0.9993752286172559]","[[0.9975155853773836, 0.023404410385831756, 0.06644346252736334], [-0.0237535176606744, 0.9997077783195897, 0.004468956810273996], [-0.0663194582070571, -0.006036120502411744, 0.9977801049937409]]","[-0.9100282950686904, 0.06431804671150228, 0.10696190963983376]","[1582.9059964965852, 1689.900545136053, 1647.005451360532, 1739.1880070068294]"
13280,159.9,"[0.19714208786867315, -1.7609342737963594, 2.196010452280674]","[-0.26706394191021054, -0.18469544328336113, 0.0813606478668531]","[0.002402927880453395, -0.033885161063303144, 0.012023569766841546, -0.9993503124704095]","[[0.9974140507268796, 0.023868669210500407, 0.06778407613547494], [-0.024194363603511067, 0.9996989108826543, 0.003987892260139343], [-0.06766850905141367, -0.0056175746525604945, 0.9976916350619586]]","[-0.6894054834097276, 0.05586480576025833, -0.16312977293372022]","[1577.2463613948619, 1689.3860328540784, 1641.8603285407835, 1750.5072772102762]"
13281,159.91,"[0.19409697365055742, -1.7632256329662932, 2.197068295438094]","[-0.26614268303562066, -0.183779032025681, 0.07898206574861523]","[0.0022576094862631823, -0.03455009895722881, 0.012184019997829771, -0.9993260759006074]","[[0.9973155430942372, 0.02419561652393716, 0.06910864314406612], [-0.024507619048565847, 0.9996927681689609, 0.003670257864402998], [-0.06899861610755442, -0.005354094250890492, 0.9976022501796673]]","[-1.0255635567859847, 0.12419330502012135, 0.32660417812499]","[1573.341851386818, 1690.2534550849991, 1639.2534550849991, 1755.695436594093]"
13282,159.92,"[0.19167621889258785, -1.765034769789979, 2.197894502555413]","[-0.2676174039896385, -0.1823393506205726, 0.08050396395544457]","[0.002351654452799279, -0.03518876617798461, 0.012145361995561418, -0.9993038812068488]","[[0.9972280181906049, 0.024108311124311426, 0.07038566462231606], [-0.024439318398995307, 0.9996934561635319, 0.003845274237061792], [-0.07027141784384518, -0.005554795450696958, 0.9975119772692806]]","[-1.2554884616629685, 0.16977153690629537, 0.6770729567390319]","[1574.7108389361022, 1695.2730760990416, 1644.2730760990416, 1742.4618902843447]"
13283,159.93,"[0.18926347760233928, -1.7668365068993557, 2.1987173532961064]","[-0.26893599451833733, -0.18094640148406815, 0.08190991018122032]","[0.0024409263608610424, -0.035817200669243404, 0.012120621441545756, -0.9992818586689408]","[[0.997140409858442, 0.02404897994608931, 0.07164212880293333], [-0.02439868854323253, 0.9996942373430054, 0.004010093400694916], [-0.07152378662538658, -0.00574660032232603, 0.9974223125437023]]","[-1.0112442642787498, 0.09354430697447289, 0.47190353646106864]","[1575.779724061316, 1699.9055960262783, 1649.1573399562028, 1730.2517439299243]"
13284,159.94,"[0.1869801501342273, -1.7685187420222488, 2.199486000096283]","[-0.26773315041000334, -0.1803081570151001, 0.08144328518542279]","[0.0024531155674726995, -0.036280381280379005, 0.012320641282635988, -0.9992626163689269]","[[0.9970637299809954, 0.024445112550634213, 0.0725677053560509], [-0.02480111242308518, 0.99968422656072, 0.004008618233710606], [-0.07244680952832416, -0.005796608487121852, 0.9973552908322514]]","[-0.814975589838563, 0.025828425133246707, 0.33557429915245685]","[1572.002092915588, 1698.2866112495378, 1651.8556479174372, 1734.5690366678994]"
13285,159.95,"[0.18452229512863608, -1.7703235934276926, 2.200314531984622]","[-0.26667283550213544, -0.17976427860586344, 0.08139208359571727]","[0.002465892138186817, -0.03674405933413174, 0.012491606593297747, -0.9992436145971785]","[[0.9969877158056398, 0.024783102474751365, 0.07349413923700546], [-0.025145530022899786, 0.9996758063502659, 0.004010069279051592], [-0.07337092741903853, -0.005846038614422648, 0.9972876350281289]]","[-0.9184721974220349, -0.005239311740247395, 0.5579543935181857]","[1569.3038748886602, 1697.1012916295533, 1652.7845004453598, 1738.3038748886602]"
13286,159.96,"[0.18138884753007403, -1.7726030900006868, 2.2013748778467113]","[-0.2661642482671965, -0.17958568931891805, 0.08294897766904112]","[0.002480942383546967, -0.037209662978267756, 0.012550102400103876, -0.9992255439055159]","[[0.9969157785791752, 0.024896135733706866, 0.07442396361792562], [-0.025265395853548, 0.9996725864668667, 0.004024071843894701], [-0.07429941929407653, -0.00589201216649716, 0.9972184785694604]]","[-0.9736203874853723, -0.03332103910468813, 0.6763589567870607]","[1570.784043369333, 1697.594681123111, 1646.8638265226682, 1739.784043369333]"
13287,159.97,"[0.17834595864749606, -1.7748140420793292, 2.2024005222177663]","[-0.2655941871617723, -0.17933245146171833, 0.0832260830698672]","[0.002505359307691939, -0.0377007329387241, 0.012623726518207633, -0.9992061860796508]","[[0.996838575389779, 0.02503850349239192, 0.07540486508568024], [-0.025416319021091278, 0.9996687122674918, 0.0040548935528871635], [-0.07527835720275965, -0.005958588521504904, 0.9971447386816708]]","[-0.9491120389272037, 0.0064859832086563915, 0.04148551530958677]","[1572.8915290624534, 1696.3952476875838, 1642.0, 1741.6240703437174]"
13288,159.98,"[0.17571983938049, -1.7767095384643896, 2.2032664632745558]","[-0.2647412108107581, -0.17873566571304197, 0.0776133409026864]","[0.002572883591237002, -0.03830900406252638, 0.012766974199498413, -0.9991809046005956]","[[0.9967385244259652, 0.025315904443436364, 0.07662094654394128], [-0.02571016287523279, 0.9996604445505425, 0.004163372175298925], [-0.07648955479023073, -0.006119732441197942, 0.9970512762264384]]","[-0.9475791223908715, 0.03371429782412929, -0.4478755378067909]","[1577.8860560597675, 1687.4050990924184, 1642.0, 1745.1202392418372]"
13289,159.99,"[0.17311752950378034, -1.7785950889855586, 2.204126733590327]","[-0.2639722615905231, -0.17812692977745423, 0.07312120606570936]","[0.002660619462916903, -0.038907253844743625, 0.01290036284773013, -0.9991559590942922]","[[0.996639515726219, 0.025571914033920395, 0.07781747497488253], [-0.025985983621232292, 0.9996529067378447, 0.004312912198499486], [-0.07768018314899708, -0.0063205829665232294, 0.9969581966575722]]","[-1.0125534933729423, 0.03287847057916254, 0.1441974864730735]","[1581.664540157971, 1680.5031897630436, 1642.1677299210146, 1747.0774854344202]"
